pl_name,hostname,st_spectype,st_teff,pl_rade,pl_bmasse,pl_orbper,pl_orbpererr1,pl_trandur,pl_trandep,pl_tranmid,pl_tranmiderr1,ra,dec,disc_facility,spoc_sectors,n_spoc_sectors
OGLE2-TR-L9 b,OGLE2-TR-L9,,6933.00,18.04600000,1430.17500000,2.48553350000,0.00000070000,2.7385746,1.17700000,2454492.79765000,0.00039000,166.9798793,-61.1462496,OGLE,"10,11,37,64,90,99,100",7
NGTS-15 b,NGTS-15,G6 V,5600.00,12.32987877,238.68913366,3.27623000000,0.00001000000,2.5040000,1.13049750,2458405.05580000,0.00070000,73.3553101,-32.8003484,Next-Generation Transit Survey (NGTS),98,1
TOI-5592 b,TOI-5592,,6237.00,17.14974047,285.72773789,2.60858460000,0.00000180000,1.9850000,1.26000000,2459794.01216000,0.00032000,106.6800684,65.8572490,Transiting Exoplanet Survey Satellite (TESS),"60,74",2
TOI-3464 b,TOI-3464,,6370.00,13.76462830,397.28550875,3.65155680000,0.00000600000,2.5080000,0.65400000,2459703.56516000,0.00080000,234.4830357,-44.7899772,Transiting Exoplanet Survey Satellite (TESS),65,1
WASP-32 b,WASP-32,,6140.00,10.76064000,835.89290000,2.71866000000,0.00000200000,2.4240000,1.10000000,2456523.97994000,0.00017000,3.9617073,1.2005122,SuperWASP,42,1
WASP-66 b,WASP-66,,6600.00,15.69260000,746.90050000,4.08605000000,0.00000700000,4.5024000,0.67000000,2457477.71072000,0.00027000,158.2250301,-34.9899074,SuperWASP,"9,36,63,90,99,100",6
KELT-18 b,KELT-18,F4 V,6670.00,17.59813000,375.03940000,2.87175180000,0.00000280000,4.6440000,0.71600000,2457542.52504000,0.00039000,216.5238248,59.4442735,KELT-North,"23,48,50,75,77",5
CoRoT-1 b,CoRoT-1,G0 V,5950.00,16.70000000,327.35000000,1.50895570000,0.00000640000,2.3730000,1.92654000,2454159.45320000,0.00010000,102.0798591,-3.1021394,CoRoT,"6,33,87",3
WASP-84 b,WASP-84,K0,5280.00,10.72000000,220.00000000,8.52349648000,0.00000060000,2.7600000,1.72300000,2457956.71194000,0.00011000,131.1069959,1.8598933,SuperWASP,"34,61,88",3
K2-371 b,K2-371,,4925.00,13.02400000,,3.11490500000,0.00000900000,2.3592000,2.84600000,2457141.41760000,0.00010000,128.0670932,11.6307099,K2,"7,34,44,45,46,72",6
HATS-54 b,HATS-54,G6 V,5621.00,11.37711541,239.32479047,2.54417650000,0.00000240000,2.4680000,0.67800000,2457780.01023000,0.00061000,200.6348641,-44.6888393,HATSouth,"37,64,101,102",4
TOI-5340 b,TOI-5340,,5990.00,15.07607904,270.15414595,4.93943920000,0.00000710000,4.9800000,0.56300000,2459712.57912000,0.00050000,59.3094816,22.3783373,Transiting Exoplanet Survey Satellite (TESS),71,1
HAT-P-19 b,HAT-P-19,K1,4962.00,11.29865255,88.03846874,4.00878322000,0.00000019000,2.8368000,2.14837462,2456610.86394500,0.00007100,9.5165832,34.7114025,HATNet,"57,84",2
HATS-57 b,HATS-57,,5587.00,12.76705100,1000.21101000,2.35062100000,0.00000130000,2.4885600,1.59400000,2457778.49589000,0.00025000,60.9482779,-19.0568182,HATSouth,31,1
WASP-34 b,WASP-34,,5700.00,11.20900000,177.98480000,4.31768000000,0.00000500000,2.1024000,1.30000000,2458654.36450000,0.00013000,165.3993679,-23.8609457,SuperWASP,"9,36,63,90,100",5
WASP-3 b,WASP-3,,6400.00,15.91678000,772.32690000,1.84683000000,0.00000200000,2.7883000,1.10000000,2455554.83317000,0.00007000,278.6317411,35.6614312,SuperWASP,"26,40,53,54,74,80,81",7
NGTS-17 b,NGTS-17,G4 V,5650.00,13.89913607,242.82090295,3.24253000000,0.00001000000,3.3910000,0.80330221,2458442.52190000,0.00090000,72.9005729,-34.2262128,Next-Generation Transit Survey (NGTS),98,1
TOI-615 b,TOI-615,F2 V,6850.00,18.97680433,138.25535705,4.66159830000,0.00000250000,4.2410000,1.19720000,2459259.49383000,0.00017000,133.4086892,-40.5437010,Transiting Exoplanet Survey Satellite (TESS),"35,62,89",3
WASP-60 b,WASP-60,G1 V,5900.00,9.86392000,174.80650000,4.30500000000,0.00000600000,3.5311266,0.60000000,2456952.43264000,0.00017000,356.6667136,31.1559115,SuperWASP,"57,84",2
HAT-P-32 b,HAT-P-32,,6001.00,22.19382000,216.12440000,2.15000820000,0.00000013000,3.1204800,2.21600000,2455867.40274300,0.00004900,31.0427614,46.6878512,HATNet,58,1
WASP-19 b,WASP-19,G8 V,5616.00,15.86070769,366.77398168,0.78883852000,0.00000075000,1.6070000,2.07700000,2456402.71280000,0.00170000,148.4167672,-45.6591078,SuperWASP,"9,36,62,63,89,90,99",7
WASP-41 b,WASP-41,,5545.00,12.32990000,270.15550000,3.05240000000,0.00000100000,2.6376000,1.90000000,2457077.22944100,0.00007100,190.6188034,-30.6398176,SuperWASP,"10,37,64,101",4
WASP-131 b,WASP-131,G0,5990.00,13.74221034,86.76715511,5.32201250000,0.00000100000,3.8450000,0.65170000,2458282.25880000,0.00019000,210.1935714,-30.5836084,SuperWASP-South,"11,64,102",3
HAT-P-63 b,HAT-P-63,,5400.00,12.54284940,195.14664190,3.37772800000,0.00001300000,2.9330000,1.72904350,2456382.94256000,0.00053000,269.5720695,5.7613709,HATNet,80,1
TOI-6420 b,TOI-6420,,6020.00,11.93756445,2606.19293740,6.96150800000,0.00001200000,2.7504000,0.64900000,2459909.27030000,0.00120000,125.5443036,-19.1242852,Transiting Exoplanet Survey Satellite (TESS),88,1
KELT-24 b,KELT-24,F7,6426.00,12.71098411,1458.83238813,5.55149296000,0.00000050000,4.3032000,0.75730000,2459173.34742600,0.00003400,161.9090273,71.6557270,KELT-North,"14,20,21,40,41,47,48,60,74,75",10
WASP-13 b,WASP-13,,5950.00,13.67498000,114.41880000,4.35301000000,0.00000300000,4.0030000,0.84000000,2458883.80332000,0.00022000,140.1029654,33.8823291,SuperWASP,21,1
TOI-2416 b,TOI-2416,,5808.00,9.86390302,953.48522100,8.27547900000,0.00000900000,3.7550000,0.65100000,2458359.48840000,0.00090000,57.3389409,-60.7871861,Transiting Exoplanet Survey Satellite (TESS),"28,29,30,31,38,62,65,69,95,96,97",11
WASP-102 b,WASP-102,,5990.00,14.90794433,197.68926915,2.70981300000,0.00000030000,3.2820000,0.99490000,2457109.45577000,0.00016000,336.4643016,15.8566392,SuperWASP,83,1
HATS-32 b,HATS-32,,5700.00,14.00004100,292.40360000,2.81265480000,0.00000550000,2.8536000,1.39940625,2456454.62520000,0.00110000,346.0750861,-21.2720168,HATSouth,"2,29,69,96",4
HAT-P-46 b,HAT-P-46,,6120.00,14.39200000,156.68400000,4.46312900000,0.00004800000,3.0984000,0.79838271,2455701.33646000,0.00047000,270.4441831,-2.9709800,HATNet,80,1
WASP-11 b,WASP-11,K3 V,4800.00,12.44199000,251.08570000,3.72247000000,0.00000700000,2.5560000,1.60000000,2456933.61531600,0.00005000,47.3689472,30.6733817,SuperWASP,"42,58,85",3
WASP-192 b,WASP-192,G0 V,5910.00,13.78707000,731.00900000,2.87867650000,0.00000280000,2.3136000,0.92600000,2457271.33310000,0.00170000,223.6587187,-38.7445469,WASP-South,"38,65,102",3
WASP-44 b,WASP-44,G8 V,5420.00,12.32990000,276.51210000,2.42380400000,0.00000800000,2.2368000,1.56000000,2458338.10238400,0.00036400,3.9032733,-11.9382645,SuperWASP,3,1
HAT-P-5 b,HAT-P-5,G,5960.00,13.56289000,311.47340000,2.78849000000,0.00002500000,2.9462464,1.20000000,2455432.45510000,0.00010000,274.4055335,36.6214617,HATNet,"26,40,53,54,74,79,80",7
HAT-P-8 b,HAT-P-8,F6,6200.00,15.69260000,406.82240000,3.07634000000,0.00000400000,3.9016058,0.83000000,2456052.75596000,0.00024000,343.0414932,35.4471778,HATNet,"56,83",2
HD 209458 b,HD 209458,G0 V,6091.00,15.58051000,232.01590000,3.52474859000,0.00000038000,3.0720000,1.50000000,2451659.93742000,0.00002000,330.7950219,18.8842419,W. M. Keck Observatory,"56,82",2
KELT-3 b,KELT-3,,6304.00,17.48604000,616.59020000,2.70339000000,0.00001000000,3.1512000,0.89000000,2458872.85437300,0.00009500,148.6431193,40.3879446,KELT,"21,48",2
WASP-133 b,WASP-133,G4,5700.00,13.56289000,368.68280000,2.17642300000,0.00000100000,3.4392000,0.81146830,2457116.98740000,0.00020000,314.5754375,-35.7966224,SuperWASP-South,"68,95",2
TOI-564 b,TOI-564,,5640.00,11.43318000,464.98529000,1.65114400000,0.00001800000,1.0272000,0.92000000,2458549.57554000,0.00045000,130.2951535,-16.0363275,Transiting Exoplanet Survey Satellite (TESS),"8,34,61,88,99",5
HATS-55 b,HATS-55,,6214.00,14.02245900,292.72143000,4.20420010000,0.00000330000,2.7837600,1.20800000,2457413.13042000,0.00051000,114.2833819,-32.7554188,HATSouth,"34,61,88",3
WASP-183 b,WASP-183,G9,5313.00,16.47723000,159.55066000,4.11177710000,0.00000510000,2.0160000,2.26000000,2457796.18450000,0.00240000,163.7888521,-0.7370663,SuperWASP,"35,45,46,72",4
WASP-170 b,WASP-170,,5600.00,12.28506400,508.52800000,2.34478022000,0.00000360000,2.0400000,1.38200000,2457802.39150000,0.00020000,135.4163028,-20.7203686,SuperWASP-South,"35,61,62,89,99",5
HATS-10 b,HATS-10,,5880.00,10.86152100,167.17858000,3.31284600000,0.00000580000,3.0072000,0.94731664,2456457.88193000,0.00022000,294.3068385,-22.2044872,HATSouth,92,1
WASP-49 b,WASP-49,G6 V,5600.00,12.44199000,117.59710000,2.78174000000,0.00000600000,2.1400000,1.40000000,2457377.59693400,0.00008000,91.0897193,-16.9653901,SuperWASP,"6,33,87,98",4
WASP-15 b,WASP-15,F7,6300.00,15.80469000,171.62820000,3.75210000000,0.00001000000,3.7128000,0.97000000,2456036.76051000,0.00015000,208.9280111,-32.1597118,SuperWASP,"11,102",2
K2-31 b,K2-31,G7 V,5280.00,11.88154000,563.83042000,1.25785000000,0.00000200000,0.9816000,0.73853107,2457191.70889000,0.00024000,245.4405531,-23.5482730,K2,91,1
HAT-P-7 b,HAT-P-7,F6 V,6389.00,16.92559000,584.80720000,2.20474000000,0.00001700000,3.8821600,0.60000000,2454954.35857200,0.00000400,292.2471900,47.9695429,HATNet,"14,15,40,41,54,55,74,75,81,82",10
WASP-63 b,WASP-63,,5550.00,15.80469000,117.59710000,4.37808000000,0.00000600000,5.3900978,0.61000000,2458574.77102000,0.00017000,94.3363562,-38.3233826,SuperWASP,"6,7,32,33,87,98",6
HATS-62 b,HATS-62,,5416.00,11.82549500,56.89157000,3.27688370000,0.00000330000,2.7652800,1.55661441,2455808.05158000,0.00043000,312.4493079,-24.3035060,HATSouth,92,1
NGTS-18 b,NGTS-18,G5 V,5610.00,13.56286665,129.99181846,3.05125000000,0.00001000000,3.6010000,0.94030926,2458564.45060000,0.00070000,180.5462193,-35.5486091,Next-Generation Transit Survey (NGTS),"63,90,100,101",4
TOI-157 b,TOI-157,G9 IV,5404.00,14.41477400,375.03940000,2.08454350000,0.00000230000,2.1458400,1.28300000,2458326.54771000,0.00022000,73.7014398,-76.6806061,Transiting Exoplanet Survey Satellite (TESS),"9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96,98",35
TOI-1333 b,TOI-1333,,6274.00,15.64776400,753.25710000,4.72021900000,0.00001100000,4.6416000,0.55500000,2458913.37033000,0.00045000,325.0145363,48.4067674,Transiting Exoplanet Survey Satellite (TESS),"56,76",2
Kepler-1976 b,Kepler-1976,,5712.00,12.21000000,,4.95931924400,0.00000051500,2.2273900,0.98020000,2455005.25852920,0.00008270,292.1670600,48.7275345,Kepler,"74,75,81,82",4
HAT-P-61 b,HAT-P-61,,5587.00,10.07687365,335.94462620,1.90231289000,0.00000077000,1.6580000,1.07178932,2457851.21119000,0.00047000,75.4801665,50.1311784,HATNet,"59,73,86",3
WASP-121 b,WASP-121,F6 V,6628.00,19.52604438,371.85923619,1.27492504000,0.00000015000,2.9053000,1.50180000,2458661.56378300,0.00003000,107.6002312,-39.0972705,SuperWASP,"7,33,34,61,87,88",6
K2-113 b,K2-113,G,5660.00,12.14000000,410.00070000,5.81768500000,0.00004100000,3.0744000,0.83780000,2457398.70433000,0.00030000,19.4493823,6.8688469,K2,"42,43,70",3
TOI-150.01,TOI-150,F,6255.00,14.06729500,797.75330000,5.85748700000,0.00008900000,5.1200000,0.64897302,2458326.27730000,0.00086000,112.9654210,-73.6060358,Transiting Exoplanet Survey Satellite (TESS),"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,95,96,97,98",36
TOI-2107 b,TOI-2107,,5627.00,13.57407563,263.79757781,2.45454670000,0.00000130000,2.5956000,2.13100000,2459228.98176000,0.00024000,286.7965405,-58.6968348,Transiting Exoplanet Survey Satellite (TESS),"67,93,94",3
HATS-22 b,HATS-22,K V,4803.00,10.68217700,870.85420000,4.72281240000,0.00000520000,2.1912000,2.26753813,2457078.58030000,0.00022000,174.0098693,-29.5433642,HATSouth,"10,36,63,90,100,101",6
HAT-P-38 b,HAT-P-38,G5,5330.00,9.24700000,84.85700000,4.64038200000,0.00003200000,3.0408000,0.99549099,2455863.11957000,0.00035000,35.3834942,32.2460441,HATNet,"58,85",2
HAT-P-64 b,HAT-P-64,,6457.00,19.08889413,184.34047606,4.00723200000,0.00000170000,4.9250000,1.03600000,2457751.46354000,0.00063000,68.9743955,2.4312732,HATNet,98,1
HATS-40 b,HATS-40,,6460.00,17.71022000,505.34970000,3.26427360000,0.00000580000,5.3304000,0.50115725,2456962.67600000,0.00100000,100.5712467,-29.7767800,HATSouth,"33,87",2
HATS-51 b,HATS-51,,5758.00,15.80469000,244.09344000,3.34887020000,0.00000390000,3.3216000,1.09871748,2457042.00405000,0.00058000,102.8474248,-29.0586551,HATSouth,"33,34,87",3
WASP-97 b,WASP-97,G5,5640.00,12.77826000,432.24880000,2.07276000000,0.00000100000,2.5824000,1.20000000,2458355.49042400,0.00006195,24.6051389,-55.7720006,SuperWASP,"2,29,69,96",4
WASP-46 b,WASP-46,G6 V,5600.00,13.15936600,607.05530000,1.43036763000,0.00000093000,1.6165994,1.89607123,2455392.31659000,0.00058000,318.7370122,-55.8718634,SuperWASP,"1,27,67,94,95,102",6
WASP-48 b,WASP-48,,5920.00,16.81350000,254.26400000,2.14363000000,0.00000300000,3.1539349,0.96000000,2456176.98991000,0.00012000,291.1623865,55.4730273,SuperWASP,"23,26,40,41,53,54,55,56,60,73,74,75,76,80,81,82,83",17
WASP-6 b,WASP-6,,5438.00,12.54284940,148.42586607,3.36100260000,0.00000061000,2.5685869,2.40817811,2454596.43260000,0.00076200,348.1571282,-22.6741248,SuperWASP,"2,29,69",3
TrES-5 b,TrES-5,,5171.00,13.38354600,568.91570000,1.48224686000,0.00000614000,1.5950000,2.19200000,2456458.59219000,0.00009000,305.2219454,59.4489033,TrES,"41,55,56,57,75,77,82,84",8
WASP-114 b,WASP-114,G0,5940.00,15.00885100,562.24127000,1.54877430000,0.00000120000,2.7820800,0.92700000,2456667.73582000,0.00021000,327.6656953,10.4629385,SuperWASP-North,"55,82",2
WASP-25 b,WASP-25,,5697.00,13.80946422,179.25522155,3.76483370000,0.00000120000,2.7599960,2.22571184,2455274.99649000,0.00100000,195.3597581,-27.5222273,SuperWASP,"10,101",2
TOI-1295 b,TOI-1295,F,6280.00,15.69257298,451.31633794,3.19688380000,0.00000050000,6.2000000,0.79589807,2459913.37999000,0.00020000,256.6722026,67.8715032,Transiting Exoplanet Survey Satellite (TESS),"23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,59,60,73,74,75,76,77,78,79,80,81,83,84,85,86",32
XO-1 b,XO-1,G1 V,5750.00,12.77826000,263.79890000,3.94153000000,0.00002700000,2.9712000,1.80000000,2455385.51978000,0.00005000,240.5492745,28.1696248,XO,"24,51",2
WASP-190 b,WASP-190,F6 IV-V,6400.00,12.89035000,317.83000000,5.36775300000,0.00000400000,4.4640000,0.62000000,2457799.12560000,0.00070000,7.7095292,-40.5734613,WASP-South,"29,69,96",3
HATS-26 b,HATS-26,F,6071.00,19.61575000,206.58950000,3.30238810000,0.00000760000,5.2152000,0.80276122,2456867.42320000,0.00120000,144.9268593,-28.5856004,HATSouth,"8,9,35,62,89,99",6
WASP-186 b,WASP-186,F,6361.00,12.44199000,1341.24260000,5.02679900000,0.00001200000,2.7040000,0.61000000,2456237.11950000,0.00090000,18.9953122,21.6169065,SuperWASP,"42,57,84",3
TOI-3894 b,TOI-3894,,6000.00,15.27784069,260.61929374,4.33454000000,0.00000220000,3.5950000,0.89780000,2459250.50777000,0.00037000,201.3748265,52.7681036,Transiting Exoplanet Survey Satellite (TESS),"49,76",2
WASP-68 b,WASP-68,G0,5910.00,14.79588000,343.25640000,5.08430000000,0.00001500000,5.0844391,0.57000000,2456802.08922000,0.00030000,305.0957239,-19.3147271,SuperWASP,92,1
HAT-P-56 b,HAT-P-56,F8,6566.00,16.92559000,734.18730000,2.79083000000,0.00000500000,2.2599869,1.10000000,2456774.09164000,0.00011000,100.8480137,27.2521823,HATNet,"43,44,45,71,72",5
WASP-79 b,WASP-79,F5,6600.00,17.14974047,270.15414595,3.66239200000,0.00000400000,3.7669692,1.22536583,2458160.18696800,0.00003900,66.3709016,-30.6004362,SuperWASP,"4,5,31,32",4
HATS-13 b,HATS-13,,5523.00,13.58530800,172.58169000,3.04404990000,0.00000270000,2.6347200,2.28070102,2456340.31705000,0.00026000,316.9614798,-26.0967205,HATSouth,"1,28,68,92,95",5
TOI-4379 b,TOI-4379,,6020.00,16.69017226,353.74301699,3.25352000000,0.00002000000,5.1923833,0.61150131,2459734.26900000,0.04800000,252.0478813,-32.4337532,Transiting Exoplanet Survey Satellite (TESS),"39,66,91,93",4
HATS-67 b,HATS-67,,6594.00,18.88716500,460.85350000,1.60917880000,0.00000400000,1.9464000,1.34500000,2457796.88127000,0.00043000,180.2087883,-46.1364201,HATSouth,"37,64,90,99,100,101",6
Gaia-1 b,Gaia-1,,5470.00,13.77583728,533.95172376,3.05252400000,0.00001700000,2.2564388,1.58532048,2458468.68524000,0.00057000,90.6436658,-0.5771099,European Space Agency (ESA) Gaia Satellite,87,1
Gaia-2 b,Gaia-2,,5720.00,14.81827249,259.66580852,3.69152240000,0.00000390000,2.7207580,1.63160232,2458843.98875000,0.00019000,110.7353308,67.2526565,European Space Agency (ESA) Gaia Satellite,"47,60,73,74",4
WASP-42 b,WASP-42,,5315.00,12.57649800,167.49641000,4.98168190000,0.00000110000,2.8903200,1.81100000,2455650.56728000,0.00015000,192.9812030,-42.0736165,SuperWASP,"10,37,64,101",4
TOI-2796 b,TOI-2796,,5764.00,17.26183028,139.84449908,4.80849830000,0.00000570000,1.9600000,2.24000000,2459026.48882000,0.00045000,84.1527191,0.8962788,Transiting Exoplanet Survey Satellite (TESS),98,1
HATS-31 b,HATS-31,,6050.00,18.38276000,279.69040000,3.37796000000,0.00001200000,4.5936000,0.71987471,2456960.14760000,0.00110000,191.7028214,-24.4273897,HATSouth,"64,101",2
WASP-123 b,WASP-123,G5,5740.00,15.13212395,285.72917000,2.97764359000,0.00000052000,3.0936000,1.30220000,2456845.17350000,0.00040000,289.4792124,-32.8601244,SuperWASP,"13,27,67,92,94",5
TOI-1268 b,TOI-1268,K1-K2,5300.00,9.10000000,96.40000000,8.15770940000,0.00000450000,4.0010000,0.81860000,2458711.74770000,0.00021000,198.3885831,62.3053799,Transiting Exoplanet Survey Satellite (TESS),"15,21,22,41,48,49,75,76",8
TOI-6130 b,TOI-6130,F,6110.00,14.34749530,333.71982735,2.39267900000,0.00000200000,2.4200000,1.34050000,2459849.63919000,0.00016000,339.2050832,16.8271941,Transiting Exoplanet Survey Satellite (TESS),83,1
K2-34 b,K2-34,F,6168.00,13.75000000,539.67534000,2.99563480000,0.00000020000,2.4768000,0.74930000,2457141.35148340,0.00006890,127.5787231,22.2359194,K2,"44,45,46,71,72",5
TOI-5143 c,TOI-5143,K V,5183.00,16.25302201,,5.20971180000,0.00000320000,1.6975678,1.13944692,2459527.24264000,0.00030000,165.3651202,5.1394812,Transiting Exoplanet Survey Satellite (TESS),"45,46,72",3
WASP-184 b,WASP-184,G0 V,6000.00,14.90797000,181.16310000,5.18170000000,0.00001000000,4.7760000,0.69000000,2457630.00800000,0.00100000,209.5170100,-30.3481530,WASP-South,"64,102",2
HATS-42 b,HATS-42,,6060.00,15.69260000,597.52040000,2.29210200000,0.00000210000,3.2664000,1.05852906,2456768.60734000,0.00069000,108.4523991,-33.4373462,HATSouth,"33,34,61,87,88",5
WASP-151 b,WASP-151,G1,5871.00,13.30506009,100.43377661,4.53347750000,0.00000230000,3.6643000,1.06640000,2457763.67624100,0.00004000,349.0634651,0.3066895,SuperWASP-South,"42,70,92",3
WASP-29 b,WASP-29,,4800.00,8.63093000,73.10090000,3.92273000000,0.00000400000,2.6486400,1.00000000,2457866.07613000,0.00011000,357.8791976,-39.9071215,SuperWASP,"2,29,69,96",4
HATS-25 b,HATS-25,G,5715.00,14.12334000,194.82979000,4.29864320000,0.00000450000,3.2040000,1.52757585,2456870.36872000,0.00051000,207.9076746,-23.7812403,HATSouth,"11,37,64",3
Kepler-15 b,Kepler-15,,5515.00,10.76000000,209.76000000,4.94278200000,0.00000130000,3.5000000,1.12650000,2454969.32865100,0.00008400,296.2005506,49.1400304,Kepler,"40,41,54,55,56,74,75,76,81,82,83",11
TrES-3 b,TrES-3,G4 V,5650.00,14.97500000,607.03000000,1.30618581000,,1.4177746,2.73900000,2454185.91040000,,268.0291106,37.5463268,TrES,"25,26,40,52,53,79,80",7
WASP-105 b,WASP-105,K2,5070.00,10.76064000,572.09400000,7.87288000000,0.00001000000,3.7200000,1.20000000,2456600.07650000,0.00020000,24.1678686,-50.6593080,SuperWASP-South,"2,3,29,69,96",5
WASP-91 b,WASP-91,K3,4920.00,11.54527000,425.89220000,2.79858100000,0.00000300000,2.3424000,1.50000000,2456297.71900000,0.00020000,357.8464340,-70.1528621,SuperWASP-South,"1,27,28,67,68,94,95,102",8
WASP-113 b,WASP-113,G1,5890.00,15.79348100,150.96925000,4.54216874538,0.00000420000,4.2984000,0.80900000,2457197.09745900,0.00004000,224.8728589,46.9600996,SuperWASP-North,"23,24,50,77",4
KELT-10 b,KELT-10,G0 V,5948.00,15.68139100,215.80657000,4.16627390000,0.00000630000,3.7440000,1.41600000,2457066.72045000,0.00027000,284.5483823,-47.0033072,KELT-South,"67,94",2
WASP-119 b,WASP-119,G5,5650.00,15.69260000,390.93090000,2.49979000000,0.00001000000,3.0240000,1.46212060,2456537.54700000,0.00200000,55.9336392,-65.1937800,SuperWASP-South,"1,2,3,4,7,11,27,28,29,30,31,34,37,61,62,63,64,65,67,68,69,88,89,90,94,95,96,97",28
WASP-94 A b,WASP-94 A,F8,6170.00,17.71022000,158.91500000,3.95019000000,0.00000400000,4.4880000,1.20000000,2458300.64763000,0.00013000,313.7832393,-34.1357512,SuperWASP,"1,27,68,95",4
HATS-28 b,HATS-28,G,5498.00,13.38354600,213.58176000,3.18107810000,0.00000390000,2.3544000,2.11924633,2457034.28300000,0.00046000,284.3997616,-49.1385126,HATSouth,"13,67,94",3
HATS-29 b,HATS-29,G,5670.00,14.02245900,207.54299000,4.60587490000,0.00000630000,3.2112000,1.37930349,2457031.95618000,0.00038000,285.0965172,-54.8933408,HATSouth,"13,67,94",3
WASP-54 b,WASP-54,F9,6100.00,17.71022000,187.51970000,3.69364000000,0.00000600000,4.4661850,0.86000000,2459163.93328000,0.00018000,205.4542456,-0.1281712,SuperWASP,"23,46,50,91",4
TOI-1820 b,TOI-1820,,5734.00,12.77823800,731.00533610,4.86067400000,0.00000500000,2.9200000,0.61400000,2458903.06380000,0.00060000,187.6867207,27.4520016,Transiting Exoplanet Survey Satellite (TESS),49,1
TOI-2158 b,TOI-2158,,5673.00,10.76062147,260.61929374,8.60077000000,0.00003000000,3.7700000,0.50900000,2459018.92250000,0.00100000,276.8100527,20.5268868,Transiting Exoplanet Survey Satellite (TESS),"40,53",2
HATS-15 b,HATS-15,G9 V,5311.00,12.38594500,689.69110000,1.74748753000,0.00000094000,2.2696800,1.67797987,2456387.21161000,0.00015000,311.0920041,-19.4375266,HATSouth,92,1
MASCARA-1 b,MASCARA-1,A8,7490.00,17.90074218,1175.97100000,2.14877381000,0.00000088000,4.2260000,0.62160000,2458833.48815100,0.00009100,317.5515264,10.7388967,Multiple Observatories,"55,82",2
WASP-129 b,WASP-129,G1,5900.00,10.42437000,317.83000000,5.74814500000,0.00000400000,2.6856000,1.22594473,2457027.43730000,0.00020000,176.2990518,-42.0639575,SuperWASP-South,"10,37,63,64,90,99,100,101",8
WASP-124 b,WASP-124,F9,6050.00,13.89916000,190.69800000,3.37265000000,0.00000100000,2.5704000,1.71636042,2457028.58340000,0.00010000,332.7143373,-30.7497189,SuperWASP-South,"1,68,95",3
HATS-52 b,HATS-52,,6010.00,15.49083800,711.93920000,1.36665436000,0.00000094000,2.0904000,2.10700000,2456929.03039000,0.00033000,140.0875894,-31.2692116,HATSouth,"35,62,89,99",4
HATS-53 b,HATS-53,,5644.00,15.02006000,189.10885000,3.85377680000,0.00000380000,3.5064000,1.86500000,2457236.75653000,0.00049000,176.6283230,-33.8600764,HATSouth,"36,37,63,90,100,101",6
WASP-139 b,WASP-139,K0,5310.00,8.96720000,37.18611000,5.92426200000,0.00000400000,2.8320000,1.07000000,2457196.79330000,0.00030000,49.5621730,-41.3020235,SuperWASP-South,"3,4,30,31,97",5
