pl_name,hostname,st_spectype,st_teff,pl_rade,pl_bmasse,pl_orbper,pl_orbpererr1,pl_trandur,pl_trandep,pl_tranmid,pl_tranmiderr1,ra,dec,disc_facility,spoc_sectors,n_spoc_sectors
WASP-142 b,WASP-142,F8,6010.00,17.14977000,266.97720000,2.05286800000,0.00000200000,2.6808000,0.91600000,2457007.77790000,0.00040000,140.5063164,-23.9461020,SuperWASP-South,"8,35,62,89,99",5
WASP-138 b,WASP-138,,6272.00,12.21781000,387.75260000,3.63443300000,0.00000500000,3.7728000,0.68300000,2457326.62183000,0.00031900,41.6391598,-0.4641252,SuperWASP,"4,31",2
XO-6 b,XO-6,F5,6720.00,23.20263000,1398.45200000,3.76500070000,0.00000810000,2.9000000,1.47350000,2456652.71245000,0.00055000,94.7929552,73.8275672,XO,"19,20,26,40,53,59,60,73,79",9
WASP-53 b,WASP-53,,4953.00,12.03846600,677.61356000,3.30984430000,0.00000200000,2.2676536,1.91588322,2455943.56695000,0.00011000,31.9091639,-20.6618430,Multiple Facilities,"3,30,97",3
HATS-34 b,HATS-34,,5380.00,16.02887000,299.07803000,2.10616070000,0.00000470000,1.5552000,1.21422239,2456634.85732000,0.00075000,0.7744866,-62.4693167,HATSouth,"1,2,28,68,95,96,102",7
HATS-35 b,HATS-35,,6300.00,16.40997600,388.38826000,1.82099930000,0.00000160000,3.1176000,1.23400000,2456981.80199000,0.00041000,296.6884420,-63.5656488,HATSouth,"67,94,101,102",4
WASP-81 b,WASP-81,,5870.00,16.01766100,231.69807000,2.71647620000,0.00000230000,3.5299033,1.45274470,2456195.57462000,0.00023000,304.2079924,3.2939492,Multiple Facilities,"54,81",2
KELT-1 b,KELT-1,,6516.00,12.44200000,8654.15000000,1.21751400000,0.00001500000,2.7645600,0.60860000,2455914.16280000,0.00230000,0.3620995,39.3837953,KELT,"17,57,84",3
HATS-50 b,HATS-50,,5990.00,12.66617000,123.95370000,3.82970150000,0.00000460000,3.0792000,1.22998939,2456870.34792000,0.00068000,300.4280761,-26.0775640,HATSouth,92,1
WASP-153 b,WASP-153,G0,5914.00,17.37395000,123.95370000,3.33260900000,0.00000200000,3.8400000,0.83105066,2453142.54200000,0.00300000,279.2624729,40.0186905,SuperWASP,"26,40,53,54,74,80,81",7
HAT-P-31 b,HAT-P-31,,6065.00,12.21781000,721.47410000,5.00542000000,0.00009100000,4.9057646,0.65000000,2458940.75332000,0.00034000,271.5376722,26.4266061,HATNet,"26,40,53,79,80",5
KELT-16 b,KELT-16,F7 V,6236.00,15.86073500,874.03250000,0.96899510000,0.00000240000,2.4888000,1.14600000,2457247.24791000,0.00019000,314.2685227,31.6610186,KELT,"15,41,55",3
NGTS-23 b,NGTS-23,F9 V,6057.00,14.20177855,194.82881349,4.07643260000,0.00000410000,3.9190000,1.30331862,2458431.77134000,0.00048000,70.4322947,-40.0445299,Next-Generation Transit Survey (NGTS),98,1
XO-2 N b,XO-2 N,G8 V,5290.00,11.13053700,199.91507000,2.61585906000,0.00000025200,2.6839000,1.33630000,2455565.54648000,0.00005400,117.0267691,50.2251472,XO,"20,47,60",3
WASP-78 b,WASP-78,,6100.00,21.63337000,352.79130000,2.17518000000,0.00000500000,4.9680000,0.65000000,2457966.18625000,0.00017000,63.7562662,-22.1163901,SuperWASP,"5,31,32",3
WASP-39 b,WASP-39,,5485.00,14.33631100,89.31023000,4.05529410000,0.00000340000,2.8032000,2.34348052,2455342.96913000,0.00063000,217.3266477,-3.4444994,SuperWASP,"51,91",2
WASP-36 b,WASP-36,,5959.00,14.87434300,750.39663000,1.53736596000,0.00000024000,1.8158400,1.78286195,2455569.83771000,0.00046000,131.5803897,-8.0269855,SuperWASP,"8,34,61,88,99",5
Kepler-12 b,Kepler-12,,5947.00,19.66058600,137.30256000,4.43796290000,0.00000060000,4.6981300,1.67211000,2455004.00915000,0.00001000,286.2434458,50.0403671,Kepler,"40,41,53,54,55,74,80,81,82",9
HAT-P-24 b,HAT-P-24,F8,6373.00,14.57170000,238.37250000,3.35524000000,0.00000700000,3.6940000,0.94000000,2458491.69571700,0.00013807,108.8251171,14.2626064,HATNet,"7,33,44,45,46,71,72,87",8
Kepler-5 b,Kepler-5,,6297.00,15.98403400,670.93913000,3.54846570000,0.00000070000,4.5690400,0.72515000,2454955.90144000,0.00002000,299.4070341,44.0350387,Kepler,"41,54,55,74,75,81,82",7
HAT-P-29 b,HAT-P-29,F8,6087.00,13.11453000,279.69040000,5.72319000000,0.00004900000,3.8928000,0.86000000,2456210.61536000,0.00005000,33.1310921,51.7787754,HATNet,"58,85",2
TOI-2025 b,TOI-2025,,5977.00,11.89272852,1144.18226520,8.87209820000,0.00000770000,3.6010000,0.55780000,2459089.53337000,0.00025000,282.7952558,82.2454143,Transiting Exoplanet Survey Satellite (TESS),"40,47,52,53,58,59,60,74,78,79,81,85,86",13
TOI-2152 A b,TOI-2152,F4 V,6630.00,14.35870428,899.45439181,3.37735120000,0.00000600000,3.7150000,0.66600000,2458927.64980000,0.00023000,26.3389717,77.7901231,Transiting Exoplanet Survey Satellite (TESS),"58,59,73,78,79,85,86",7
HATS-44 b,HATS-44,,5080.00,11.96000300,177.98480000,2.74390040000,0.00000320000,1.6512000,1.38523980,2456931.11384000,0.00061000,84.3267559,-27.9725758,HATSouth,"5,6,32,33,98",5
HATS-45 b,HATS-45,,6450.00,14.41477400,222.48100000,4.18762440000,0.00000560000,3.0456000,1.09061857,2456731.19533000,0.00073000,101.9942455,-21.9107112,HATSouth,"6,7,33,87",4
WASP-61 b,WASP-61,,6250.00,15.80469000,851.78440000,3.85590000000,0.00000300000,3.9504000,0.88000000,2457128.11889000,0.00019000,75.2996637,-26.0541438,SuperWASP,"5,32,98",3
HAT-P-6 b,HAT-P-6,,6570.00,16.58932000,419.53560000,3.85298000000,0.00000500000,3.5064000,0.87000000,2456100.88331000,0.00020000,354.7740917,42.4659866,HATNet,"57,84",2
HATS-46 b,HATS-46,,5495.00,10.12172700,54.98459000,4.74237290000,0.00000490000,2.4336000,1.26508110,2457376.68539000,0.00060000,6.7026401,-56.3161021,HATSouth,"1,2,28,29,68,69,95,96,102",9
WASP-58 b,WASP-58,G2 V,5800.00,16.02887000,308.29510000,5.01718000000,0.00001100000,3.7363301,1.40000000,2458986.98151000,0.00015000,274.7012534,45.1722194,SuperWASP,"25,26,40,52,53,54,74,79,80,81",10
HAT-P-23 b,HAT-P-23,G0,5905.00,15.33400000,664.23700000,1.21288400000,0.00000200000,2.1792000,1.05360000,2454852.26464000,0.00018000,306.1239076,16.7621462,HATNet,"54,55,81",3
HAT-P-57 b,HAT-P-57,A8 V,6330.00,19.50366000,448.14030000,2.46530000000,0.00000300000,3.4987200,0.94000000,2457598.49926000,0.00037000,274.7434180,10.5971968,HATNet,80,1
KELT-15 b,KELT-15,,6003.00,19.50366000,416.35730000,3.32944000000,0.00001600000,4.0123108,1.00000000,2458973.57814000,0.00012000,117.4149764,-52.1204471,KELT-South,"7,9,34,35,36,61,62,88,89",9
HAT-P-4 b,HAT-P-4,F,5860.00,14.28000000,213.25500000,3.05653600000,,4.2240000,0.77980000,2455584.57238000,0.00018000,229.9912200,36.2295450,HATNet,"24,50,51,77,78",5
HAT-P-49 b,HAT-P-49,F3,6820.00,17.82231000,699.22600000,2.69155000000,0.00000600000,4.1088000,0.63000000,2458684.75534000,0.00019000,305.4413294,26.6926759,HATNet,"41,55,81,82",4
WASP-144 b,WASP-144,K2 V,5200.00,9.52765000,139.84520000,2.27831520000,0.00000130000,1.9536000,1.16500000,2457157.27493000,0.00015000,320.7628761,-40.0484393,SuperWASP-South,"28,68,95",3
WASP-158 b,WASP-158,F6 V,6350.00,11.99363000,886.74570000,3.65633300000,0.00000400000,3.5760000,0.63000000,2457619.91950000,0.00100000,4.1463468,-10.9764226,SuperWASP-South,70,1
WASP-145 A b,WASP-145 A,K2 V,4900.00,10.08810000,282.86870000,1.76903810000,0.00000080000,0.9768000,1.16000000,2456844.16526000,0.00026000,322.2537644,-58.8361466,SuperWASP-South,"27,67,94,95,102",5
WASP-18 b,WASP-18,F6 IV-V,6432.00,13.89913607,3241.84975140,0.94145223000,0.00000024000,2.2100000,1.04100000,2456740.80560000,0.00019000,24.3544618,-45.6777937,SuperWASP,"2,3,29,30,69,96",6
WASP-162 b,WASP-162,K0,5300.00,11.20900000,1652.71600000,9.62468000000,0.00001000000,4.2576000,0.87000000,2457701.38160000,0.00060000,168.2929079,-17.6577794,SuperWASP-South,"36,63,90,100",4
WASP-172 b,WASP-172,F1 V,6900.00,17.59813000,149.38010000,5.47743300000,0.00000700000,5.2944000,0.72000000,2457032.26170000,0.00050000,199.4337420,-47.2375748,SuperWASP-South,"37,38,64,101,102",5
HATS-9 b,HATS-9,,5599.00,13.85000000,266.02371000,1.91529100000,0.00001900000,3.5083200,0.84700000,2457311.75140000,0.00039000,290.8101704,-20.1663771,HATSouth,92,1
WASP-147 b,WASP-147,G4,5702.00,12.49803500,87.40325000,4.60273000000,0.00002700000,4.3944000,0.64000000,2456562.59500000,0.00130000,359.1915117,-22.1532316,SuperWASP-South,"29,69,96",3
TOI-159 b,TOI-159,F0 V,7287.00,18.18000000,1110.00000000,3.76283960000,0.00000030000,4.2200000,1.13600000,2459382.23258000,0.00009000,51.7822676,-78.5498308,Transiting Exoplanet Survey Satellite (TESS),"13,28,32,39,62,66,68,89,93,94,95",11
K2-238 b,K2-238,G2 V,5630.00,14.57170000,273.33380000,3.20466000000,0.00003000000,3.3310000,0.74480000,2457740.50360000,0.00040000,347.7043164,-7.8575592,K2,"42,70",2
WASP-106 b,WASP-106,F9 D,6002.00,12.10569916,613.40882551,9.28969000000,0.00001000000,5.3340000,0.62040000,2457977.97960000,0.00140000,166.4296276,-5.0794854,SuperWASP,"9,36,45,46,72,89,100",7
TrES-1 b,TrES-1,K0 V,5230.00,12.66617000,266.97720000,3.03007000000,0.00000800000,2.5080000,1.80000000,2453186.80634100,0.00005100,286.0408755,36.6325360,TrES,"14,40,41,53,54,74,80,81",8
Qatar-1 b,Qatar-1,,5013.00,12.81188700,411.27202000,1.42002420000,0.00000022000,1.6610400,2.14000000,2456234.10321800,0.00006071,303.3818697,65.1623313,Qatar,"17,21,24,25,41,48,51,55,56,57,59,75,76,77,78,82,83,84,85,86",20
CoRoT-20 b,CoRoT-20,G2 V,5880.00,9.41556000,1366.66900000,9.24285000000,0.00030000000,2.2248000,1.08799770,2455266.00010000,0.00140000,97.7204249,0.2268931,CoRoT,"6,33,87",3
HATS-64 b,HATS-64,,6554.00,18.81991100,305.11680000,4.90889700000,0.00001300000,5.8056000,0.55488280,2457769.82287000,0.00082000,144.2876092,-29.8004440,HATSouth,"35,62,89,99",4
HATS-65 b,HATS-65,,6277.00,16.82470900,260.93843000,3.10516100000,0.00000160000,2.8848000,1.30361538,2457520.96130000,0.00041000,292.9397825,-26.7402021,HATSouth,92,1
WASP-165 b,WASP-165,G6,5599.00,14.12334000,209.13214000,3.46550900000,0.00002300000,4.1760000,0.54400000,2457649.71142000,0.00093000,357.5806472,-17.0775947,SuperWASP-South,"29,69,96",3
HATS-59 b,HATS-59,,5670.00,12.62133400,256.17098000,5.41608100000,0.00001600000,3.5928000,1.43100000,2456620.66527000,0.00052000,170.3243250,-22.3881770,HATSouth,"36,63,90,100,101",5
Kepler-8 b,Kepler-8,,6213.00,15.87194400,187.51970000,3.52249910000,0.00000070000,3.1906100,0.91457000,2454954.11931000,0.00002000,281.2881335,42.4510975,Kepler,"40,41,53,54,74,80,81",7
HATS-69 b,HATS-69,,5137.00,10.59250500,183.38791000,2.22525770000,0.00000190000,2.3577600,1.31445901,2457755.39390000,0.00052000,289.2974275,-60.8917599,HATSouth,"27,67,94,101,102",5
HATS-68 b,HATS-68,,6147.00,13.80948800,410.00070000,3.58622020000,0.00000470000,3.4200000,0.57293247,2457410.40860000,0.00110000,15.0060770,-58.9047242,HATSouth,"28,29,68,69,95,96",6
WASP-140 b,WASP-140,K0,5300.00,14.23540549,775.50520000,2.23598448000,0.00000025000,1.5254332,1.90580137,2456912.35261000,0.00016000,60.3855387,-20.4509991,SuperWASP-South,"4,5,31",3
HAT-P-35 b,HAT-P-35,,6096.00,14.93038800,335.62848000,3.64670600000,0.00002100000,3.9360000,0.89945737,2455578.66158000,0.00050000,123.2507030,4.7870288,HATNet,"7,34,61,88",4
HAT-P-14 b,HAT-P-14,F5 V,6600.00,15.91678000,1093.33520000,4.62767000000,0.00000500000,2.1888000,0.65000000,2457304.81275000,0.00015000,260.1161719,38.2421682,HATNet,"25,26,52,53,80",5
WASP-164 b,WASP-164,G2 V,5806.00,12.64375200,676.97790000,1.77712550000,0.00000280000,1.6036800,1.54200000,2457203.85378000,0.00020000,344.8735878,-60.4478194,SuperWASP-South,"28,68,102",3
HD 2685 b,HD 2685,,6801.00,16.14096000,371.86110000,4.12688000000,0.00005000000,4.4050000,1.08310000,2458325.78297000,0.00020000,7.3289156,-76.3040320,Transiting Exoplanet Survey Satellite (TESS),"1,27,28,67,68,94,95",7
KELT-23 A b,KELT-23 A,G2 V,5899.00,14.82950700,298.12454000,2.25525100000,0.00001100000,2.3810400,1.86400000,2458140.37920000,0.00270000,232.1466406,66.3587097,KELT-North,"14,15,16,17,21,23,41,47,48,49,50,54,57,74,75,76,77,81,84",19
HATS-24 b,HATS-24,F V,6125.00,15.63655500,718.29580000,1.34849780000,0.00000090000,2.4074261,1.84637637,2457948.70932100,0.00003900,268.8907069,-61.7474000,HATSouth,"13,39,66,93,100,101,102",7
HAT-P-9 b,HAT-P-9,F7,6350.00,15.61413700,238.05467000,3.92281072000,0.00000102000,3.3600000,1.14400000,2455484.91308800,0.00038600,110.1685157,37.1405946,HATNet,"20,47,60",3
HAT-P-36 b,HAT-P-36,G5 V,5620.00,14.31389300,587.41340600,1.32734683000,0.00000048000,2.2320000,1.88500000,2457885.38399400,0.00009400,188.2662048,44.9153672,HATNet,"22,49,76",3
NGTS-5 b,NGTS-5,K2 V,4987.00,12.73342400,72.78307000,3.35698660000,0.00000260000,2.2100000,2.62400000,2457740.35262000,0.00026000,221.0582692,5.6053735,Next-Generation Transit Survey (NGTS),51,1
HATS-18 b,HATS-18,G V,5600.00,14.89676100,629.14448500,0.83784000000,0.00000047000,1.9440000,2.13557851,2458217.64374000,0.00016000,173.9574203,-29.1560639,Multiple Observatories,"10,36,63,90,100,101",6
K2-308 b,K2-308,,6100.00,9.91600000,70.60000000,3.38628000000,0.00002000000,3.0900000,0.62598518,2457823.22330000,0.00060000,78.3391194,16.4141986,K2,"32,43,44,71,98",5
WASP-181 b,WASP-181,G2,5839.00,13.27145600,95.03117000,4.51950640000,0.00000340000,3.0648000,1.59000000,2457747.66681000,0.00035000,26.7932253,3.1329325,SuperWASP,"42,43,70,97",4
HATS-58 A b,HATS-58 A,,7175.00,12.27385500,327.36490000,4.21808960000,0.00000890000,3.1800000,0.78820701,2457463.29990000,0.00170000,186.7873036,-48.9784105,HATSouth,"37,64,99,100,101",5
TOI-163 b,TOI-163,F,6495.00,16.69020100,387.75260000,4.23130600000,0.00006300000,4.9300000,0.72612759,2458328.87970000,0.00062000,79.7682532,-71.8955269,Transiting Exoplanet Survey Satellite (TESS),"9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,68,69,87,89,90,93,95,96,97,98",34
NGTS-8 b,NGTS-8,K0 V,5241.00,12.21781000,295.58190000,2.49970000000,0.00001000000,2.6100000,1.30270636,2457500.17830000,0.00072000,328.9759206,-14.0684399,Next-Generation Transit Survey (NGTS),92,1
WASP-175 b,WASP-175,F7,6229.00,13.54047200,314.65170000,3.06529070000,0.00000110000,2.6760000,1.06400000,2457143.78886000,0.00034000,166.3187996,-34.1227453,WASP-South,"36,63,90,99,100",5
TOI-169 b,TOI-169,G1 V,5880.00,12.17297400,251.40353000,2.25544770000,0.00000630000,1.7064000,0.75000000,2458327.44174000,0.00065000,16.7786879,-75.1989452,Transiting Exoplanet Survey Satellite (TESS),"13,27,28,67,68,95",6
NGTS-9 b,NGTS-9,F8 V,6330.00,11.99363000,921.70700000,4.43527000000,0.00002000000,2.0500000,0.64100000,2457671.81086000,0.00265000,141.9206435,-19.3476477,Next-Generation Transit Survey (NGTS),"35,62,89",3
WASP-126 b,WASP-126,G2,5800.00,10.51358773,90.30000000,3.28883000000,0.00003710000,3.4367717,0.70057248,2458827.41621500,0.00005700,63.3747060,-69.2265926,SuperWASP-South,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,36,37,38,39,61,63,64,65,66,67,68,69,87,88,90,93,94,95,96,97,98",42
XO-7 b,XO-7,G0 V,6250.00,15.38995700,225.34147000,2.86414240000,0.00000430000,2.7720000,0.90900000,2457917.47503000,0.00045000,277.4780753,85.2333208,XO,"25,26,40,47,52,53,59,60,73,74,79,86",12
WASP-176 b,WASP-176,F9,5941.00,16.86954500,271.74465000,3.89905200000,0.00000500000,5.1528000,0.64000000,2458234.17710000,0.00070000,313.6872928,9.1790688,SuperWASP-North,"55,82",2
TOI-905 b,TOI-905,,5570.00,13.12573900,211.99261000,3.73949400000,0.00003800000,2.0280000,1.71800000,2458643.30898000,0.00020000,227.6586754,-71.3616316,Transiting Exoplanet Survey Satellite (TESS),"12,38,39,65,66,93,99,100,101,102",10
HAT-P-62 b,HAT-P-62,,5629.00,12.02723629,241.86741773,2.64532350000,0.00000390000,3.1030000,1.04568418,2457118.38979000,0.00044000,74.5043816,48.3008551,HATNet,"59,73,86",3
TOI-628 b,TOI-628,,6250.00,11.88154000,2011.86390000,3.40956750000,0.00000700000,3.7824000,0.65700000,2458629.47972000,0.00039000,99.2630608,1.7675497,Transiting Exoplanet Survey Satellite (TESS),87,1
HAT-P-58 b,HAT-P-58,,6078.00,14.93036229,118.23216740,4.01383790000,0.00000240000,4.1500000,0.85614395,2457369.03094000,0.00056000,68.8465093,56.8682691,HATNet,"59,73,86",3
HAT-P-59 b,HAT-P-59,,5678.00,12.58768533,489.45574678,4.14197710000,0.00000120000,2.3390000,1.01309412,2458618.54088000,0.00021000,292.4588212,62.5291892,HATNet,"23,24,25,26,41,47,48,49,50,51,52,53,54,55,57,58,59,60,74,75,76,77,79,80,81,82,83,84,85,86",30
HAT-P-43 b,HAT-P-43,F9,5693.00,13.63000000,210.39500000,3.33264140000,0.00001510000,3.1250000,1.70080000,2458253.59657280,0.00012800,128.9256885,10.2065866,HATNet,"7,34,44,45,46,61,72,88",8
HAT-P-55 b,HAT-P-55,,5804.00,14.84069045,189.42573057,3.58523130000,0.00000051000,2.9352000,1.69092285,2458311.92255000,0.00013000,264.2735096,25.7311468,HATNet,"25,26,52,53,79,80",6
HAT-P-51 b,HAT-P-51,G7,5453.00,13.50682174,97.57332095,4.21802091000,0.00000066000,3.3672000,1.85276525,2458349.53123000,0.00013000,21.0651251,32.8107000,HATNet,"57,84",2
GPX-1 b,GPX-1,F2,7000.00,16.47720163,6261.21961790,1.74457900000,0.00000800000,2.0900000,0.90000000,2458770.23823000,0.00040000,38.3691648,56.0257080,Acton Sky Portal Observatory,"58,85",2
TOI-559 b,TOI-559,G V,5925.00,12.22899794,1910.14872607,6.98390950000,0.00000510000,5.1502000,0.82760000,2458893.81305000,0.00023000,46.8186159,-31.1629951,Transiting Exoplanet Survey Satellite (TESS),"31,97",2
WASP-76 b,WASP-76,F7,6329.00,20.78145022,284.13859586,1.80988198000,0.00000064000,3.8000000,1.17800000,2458080.62616500,0.00041800,26.6329360,2.7003890,SuperWASP,"30,42,43,97",4
WASP-95 b,WASP-95,G2,5830.00,13.78707000,457.67520000,2.18467000000,0.00000100000,2.7840000,1.00000000,2458326.50580300,0.00007000,337.4578243,-48.0030988,SuperWASP,"1,28,95,102",4
HATS-2 b,HATS-2,K,5227.00,12.57647635,435.42491759,1.35413379000,0.00000008000,2.0688000,2.00395507,2458591.08493100,0.00009600,176.7388264,-22.5630097,HATSouth,"10,36,63,101",4
TOI-4329 b,TOI-4329,,6000.00,16.81347105,143.02278315,2.92230000000,0.00015000000,5.5560255,0.57240177,2458765.06800000,0.00200000,329.5639152,71.1316048,Transiting Exoplanet Survey Satellite (TESS),"52,57,58,77,78,84,85,86",8
HAT-P-41 b,HAT-P-41,,6390.00,22.97845000,378.21770000,2.69405000000,0.00000400000,3.6552000,1.10000000,2458071.24389000,0.00012000,297.3226523,4.6724124,HATNet,"54,81",2
HAT-P-65 b,HAT-P-65,G2,5872.00,18.05766791,176.07693748,2.60544751000,0.00000050000,4.3656000,1.11399639,2458139.35067000,0.00021000,315.9054895,11.9893675,HATNet,"55,82",2
TOI-1181 b,TOI-1181,F9 IV,6054.00,17.02644168,374.71969185,2.10318900000,0.00000300000,4.1218716,0.71420000,2459481.51696000,0.00055000,297.2158166,64.3543506,Transiting Exoplanet Survey Satellite (TESS),"24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,81,82,83,84,85,86",32
WASP-148 b,WASP-148,G,5555.00,8.47398941,91.21675281,8.80380900000,0.00004300000,3.0160000,0.83600000,2457957.48760000,0.00600000,254.1305022,44.3025361,SuperWASP-North,"51,52,78,79",4
TOI-2570 b,TOI-2570,,5771.00,13.64132951,260.61929374,2.98876150000,0.00000220000,3.0064800,1.30400000,2459393.14532000,0.00021000,87.1880397,32.0840435,Transiting Exoplanet Survey Satellite (TESS),"44,45,59,71,72,73",6
TOI-3693 b,TOI-3693,,5321.00,12.59889431,324.18497514,9.08851600000,0.00002600000,3.5568000,2.13400000,2458806.68164000,0.00032000,15.6543938,51.3038918,Transiting Exoplanet Survey Satellite (TESS),"58,85",2
NGTS-2 b,NGTS-2,F5 V,6478.00,17.87835500,235.19420000,4.51116400000,0.00006100000,4.6510000,1.11700000,2457759.12610000,0.00140000,215.1227617,-31.2020698,Next-Generation Transit Survey (NGTS),"38,102",2
WASP-127 b,WASP-127,,5620.00,14.69499900,52.34660100,4.17806203000,0.00000088000,4.3528800,1.02100000,2456776.62124000,0.00023000,160.5587646,-3.8349989,SuperWASP,"9,35,46,62,72,89",6
TOI-4137 b,TOI-4137,,6202.00,13.57407563,457.67290608,3.80161220000,0.00000650000,3.4296000,0.74900000,2458990.46651000,0.00033000,77.6128790,70.3910790,Transiting Exoplanet Survey Satellite (TESS),"52,53,59,73,86",5
TOI-2364 b,TOI-2364,,5306.00,8.60849718,71.51139158,4.01975170000,0.00000430000,2.7751000,0.79400000,2459058.21396000,0.00033000,89.1300265,-5.0120298,Transiting Exoplanet Survey Satellite (TESS),87,1
TOI-2842 b,TOI-2842,,5910.00,12.84549188,117.59651059,3.55140580000,0.00000770000,2.5750000,0.86700000,2459172.17909000,0.00077000,108.0442066,-10.6393400,Transiting Exoplanet Survey Satellite (TESS),87,1
TOI-2977 b,TOI-2977,,5691.00,13.15934334,533.95172376,2.35056140000,0.00000250000,2.9340000,1.26500000,2459373.83677000,0.00029000,143.9265177,-60.3574758,Transiting Exoplanet Survey Satellite (TESS),"63,64,90",3
TOI-3023 b,TOI-3023,,5760.00,16.43236571,197.05361234,3.90149710000,0.00000310000,4.9610000,0.81500000,2459071.19220000,0.00030000,165.3158231,-72.3567044,Transiting Exoplanet Survey Satellite (TESS),"64,65",2
TOI-3912 b,TOI-3912,,5725.00,14.28024141,129.03833324,3.49362640000,0.00000380000,3.5570000,0.88500000,2459442.81871000,0.00037000,215.8014956,24.0765639,Transiting Exoplanet Survey Satellite (TESS),"50,77",2
TOI-2818 b,TOI-2818,,5721.00,15.27784069,225.65816897,4.03970900000,0.00000240000,3.8040000,1.30000000,2459023.44641000,0.00025000,119.0598183,-35.1167104,Transiting Exoplanet Survey Satellite (TESS),"61,88",2
WASP-149 b,WASP-149,,5750.00,15.24421375,314.96795134,1.33281300000,0.00000060000,2.0496174,1.68340000,2457757.62450000,0.00008000,124.0736810,-8.6865813,SuperWASP,"61,88,99",3
TOI-3807 b,TOI-3807,,5772.00,18.49481816,330.54154328,2.89897270000,0.00000380000,1.7800000,1.36000000,2459218.13454000,0.00055000,139.1125648,69.0741284,Transiting Exoplanet Survey Satellite (TESS),"47,60,74",3
WASP-188 b,WASP-188,,6850.00,14.81827249,458.62639130,5.74891600000,0.00000300000,4.4120000,0.55090000,2457033.12141000,0.00100000,278.7819771,36.6156327,SuperWASP,"80,81",2
TOI-2992 b,TOI-2992,,6000.00,13.75341932,1058.36859531,3.00781200000,0.00000190000,3.8400000,0.66600000,2459503.55851000,0.00037000,164.3165643,-32.3224375,Transiting Exoplanet Survey Satellite (TESS),"63,90,99,100",4
TOI-3474 b,TOI-3474,,6020.00,14.67255574,193.87532827,3.87951050000,0.00000450000,3.7990000,1.14800000,2459789.28867000,0.00042000,233.5033482,-47.9636597,Transiting Exoplanet Survey Satellite (TESS),"65,102",2
OGLE-TR-56 b,OGLE-TR-56,F8 V,6050.00,15.27800000,441.77000000,1.21191890000,,2.2032000,0.91680000,2454995.81093000,0.00031000,269.1479583,-29.5392222,OGLE,"39,91,92",3
TOI-4791 b,TOI-4791,,6058.00,12.44196858,734.18362017,4.28088000000,0.00002200000,3.3340000,0.65500000,2459237.59508000,0.00036000,109.3883818,-19.8289392,Transiting Exoplanet Survey Satellite (TESS),"87,88",2
TOI-2346 b,TOI-2346,,6480.00,16.11851425,394.10722468,3.33120290000,0.00000240000,3.7970000,1.14700000,2459040.83958000,0.00029000,88.0929073,-13.3724686,Transiting Exoplanet Survey Satellite (TESS),"87,98",2
TOI-2886 b,TOI-2886,,6240.00,18.64053490,444.95976980,1.60200105000,0.00000044000,2.7840000,1.89700000,2459311.01449000,0.00014000,110.0076569,-10.5698414,Transiting Exoplanet Survey Satellite (TESS),87,1
